Layout_ID,Inductance,Temperature
58,9.25545918894875,396.02718983433994
59,9.25545918894875,396.02718983433994
60,9.25545918894875,396.02718983433994
61,9.25545918894875,396.02718983433994
62,9.25545918894875,396.02718983433994
63,9.25545918894875,396.02718983433994
64,9.25545918894875,396.02718983433994
65,9.25545918894875,396.02718983433994
66,9.25545918894875,396.02718983433994
67,9.25545918894875,396.02718983433994
68,9.25545918894875,396.02718983433994
69,9.25545918894875,396.02718983433994
70,9.25545918894875,396.02718983433994
71,9.25545918894875,396.02718983433994
72,9.25545918894875,396.02718983433994
73,9.25545918894875,396.02718983433994
74,9.989499624760551,396.14074441576474
75,9.25545918894875,396.02718983433994
76,9.25545918894875,396.02718983433994
77,9.25545918894875,396.02718983433994
78,9.25545918894875,396.02718983433994
79,9.25545918894875,396.02718983433994
80,9.25545918894875,396.02718983433994
81,9.25545918894875,396.02718983433994
82,9.31806490112809,396.008558501965
83,9.634171196283162,396.1327807772082
84,9.25545918894875,396.02718983433994
85,9.25545918894875,396.02718983433994
86,9.25545918894875,396.02718983433994
87,9.25545918894875,396.02718983433994
88,9.286145780224237,396.0308003373195
89,9.25545918894875,396.02718983433994
90,9.25545918894875,396.02718983433994
91,9.632741202489152,396.16507558473404
92,9.25545918894875,396.02718983433994
93,9.25545918894875,396.02718983433994
94,9.62592201821944,396.00827542968693
95,9.113274647526527,396.08833085080596
96,9.25545918894875,396.02718983433994
97,9.25545918894875,396.02718983433994
98,9.25545918894875,396.02718983433994
99,9.25545918894875,396.02718983433994
100,9.25545918894875,396.02718983433994
101,9.359870258738258,396.05469401382913
102,9.25545918894875,396.02718983433994
103,9.25545918894875,396.02718983433994
104,9.25545918894875,396.02718983433994
105,9.512635384230265,396.06921233594437
106,9.605309194822496,396.06363577342523
107,9.25545918894875,396.02718983433994
108,9.25545918894875,396.02718983433994
109,8.60771113399719,395.9869555339079
110,9.137532707155989,395.97037801356885
111,9.25545918894875,396.02718983433994
112,9.01636989174011,395.9827662199795
113,9.024596427168197,395.9978537525185
114,9.25545918894875,396.02718983433994
115,9.068531196217029,396.0090700038919
116,9.25545918894875,396.02718983433994
117,9.25545918894875,396.02718983433994
118,9.51807762840929,396.0217698769151
119,9.360938244531697,396.0385998253627
120,9.25545918894875,396.02718983433994
121,9.1875999060002,396.055571717068
122,9.25545918894875,396.02718983433994
123,9.25545918894875,396.02718983433994
124,9.25545918894875,396.02718983433994
125,9.25545918894875,396.02718983433994
126,9.253441259534403,396.02066843241903
127,9.25545918894875,396.02718983433994
128,8.914576591168114,396.0062921596366
129,9.25545918894875,396.02718983433994
130,9.007218931713965,396.00084846207267
131,9.25545918894875,396.02718983433994
132,9.242325929739911,395.97854792899614
133,8.754396561461569,395.99647150562953
134,9.283558354757057,396.1317749699524
135,9.25545918894875,396.02718983433994
136,9.25545918894875,396.02718983433994
137,9.25545918894875,396.02718983433994
138,9.378910794639305,396.0431533232928
139,9.25545918894875,396.02718983433994
140,9.274063294054569,395.99723968531316
141,9.25545918894875,396.02718983433994
142,9.431337322393839,396.00803644883433
143,9.439164416568904,396.0660086944488
144,9.536623086481045,396.0154897535288
145,9.14892296930892,396.02154041518685
146,8.482140524286043,395.96315338737617
147,9.25545918894875,396.02718983433994
148,9.426353241293564,396.03210095316047
149,9.559087554547318,396.03873223617745
150,9.392717660551803,395.9629112742373
151,9.25545918894875,396.02718983433994
152,9.15333382913286,396.00336993544954
153,9.06190071795874,395.99855088385976
154,9.513320930829176,396.04560361155626
155,9.546438812648091,396.16348684703587
156,9.633705880041731,396.01850528103705
157,9.449401868313396,395.97846736278075
158,8.865156739743652,396.0386237924423
159,8.966204153805101,396.007849248612
160,9.320568996369776,395.9746780339582
161,9.013935670407204,396.0168450831022
162,9.068531196217029,396.0090700038919
163,9.615297555566311,396.1823518312468
164,8.352225108570352,395.9259245288472
165,9.108697865052727,395.98992748290016
166,8.990479536916466,395.99888755619236
167,8.897144263960595,396.0552485969928
168,9.432076471291936,395.9729467668376
169,8.849289435737413,395.9930775130754
170,9.215074391102004,396.0335485468187
171,9.009011395880377,396.1168194764487
172,9.210592508278147,396.004636933628
173,9.50230002594025,396.05339308821226
174,9.158344310728584,396.0582018081189
175,8.555867156226117,396.01742400893454
176,8.075142753603052,396.0289263683068
177,9.700051569769196,396.0420222139572
178,9.215719367103853,395.9044968918058
179,9.11494318717767,395.99339626133195
180,8.897144263960595,396.0552485969928
181,9.187411647325858,396.0080172003644
182,9.50956329734277,395.99261709340203
183,8.877874634361387,396.02161380270377
184,9.179897526189627,395.96071237478503
185,9.191518509818193,396.13417075857626
186,9.561608283882052,395.9974727757749
187,9.220501460181385,395.97672385755055
188,8.994754742179845,396.0004107452439
189,9.714105173120286,395.95747703586255
190,8.757051743408253,395.949865051099
191,9.406927836159833,395.9799136161963
192,8.915177982854125,396.0197531791176
193,8.948403096993287,395.990329652564
194,8.343714930382081,395.9126290381567
195,9.32576573354823,396.0180895062465
196,9.409470425636467,396.0205682248312
197,9.270112010515234,396.0277532181197
198,8.482140524286043,395.96315338737617
199,9.218549492919024,396.04983432517554
200,9.309674234067579,395.9622163883432
201,9.5432278736759,395.9409194647814
202,9.163759403386464,396.0150786927766
203,8.708953418912476,395.985234079418
204,9.175692060737976,395.9780524929017
205,8.296026286399112,395.9899365249996
206,9.175654173485379,396.02451103111594
207,9.046609891208984,395.98594028721095
208,8.566543652663082,395.94636623441323
209,8.433494496069615,395.98952178715183
210,8.613148606454782,395.97102446929404
211,8.84717261249533,395.9383563892931
212,8.751366506314122,395.9863125205138
213,9.054009507201012,395.98170896467536
214,8.65872502338459,396.0030453840176
215,8.501567979125934,395.9616921911118
216,9.30856431946489,395.93552866214554
217,9.036625846621735,395.85674053201285
218,8.664281104452808,396.00150446676116
219,8.230658660271633,395.92176884796515
220,9.36164525464279,396.0106077252128
221,8.931141268214718,395.93367874366834
222,8.560002547486206,395.99372276713115
223,8.724271320729061,395.99126972712224
224,9.019163701538222,395.9911276889868
225,8.778328929775986,395.9541039780614
226,8.893052046740939,396.02816590955865
227,9.275037025077964,395.9795119866663
228,8.520117557519653,396.00792863547423
229,8.920482775190614,396.0205868955162
230,8.718624336970478,395.8888601810119
231,9.125308393293631,396.00397210003104
232,9.489523552414758,396.0659549569576
233,9.35591544693606,395.9929921805396
234,9.665071424664967,395.94325695342366
235,8.9460777828043,395.9745145243465
236,9.424206554615484,395.9678696972466
237,8.476866061857667,396.0314722629298
238,8.89307377870938,395.95706484057064
239,8.321061087196444,395.9782909779416
240,8.576520099643792,395.9878003027693
241,8.763683835187964,396.17112607305785
242,8.761010734477967,395.85591394211684
243,8.885008800384277,396.0285696992326
244,9.027126581389558,395.9918316264468
245,9.369127280778095,395.96561675514903
246,9.491569772546677,395.94292229640723
247,8.352063813021944,395.95150828961164
248,8.77242835283556,395.9619555020938
249,9.374893849696772,395.93785722129223
250,8.770366188511685,396.0138758668085
251,8.756107314220554,396.09724658428763
252,9.057553845406154,396.00140463836243
253,8.74911330525692,395.9913150667754
254,8.205018900238475,395.9738719033771
255,8.633915230589958,395.9700896001074
256,9.257057831360692,396.1407350191784
257,7.897550116021047,395.89018482868175
258,8.806252469738208,396.08029496974433
259,8.957892247354092,395.9477980955855
260,8.834647229108127,395.91459318066427
261,8.57856693430922,395.9872208785513
262,9.095057631887725,395.982322224017
263,8.914917397039293,395.954027955578
264,9.057038687048438,395.88867505234725
265,9.6438084525873,395.9268261178757
266,8.570141201087193,396.0225945953373
267,9.088390165907837,396.00275071548924
268,8.126295303177473,395.97523498346465
269,8.551364559137262,395.9418999117273
270,8.512425067126879,395.86466947494495
271,9.036398557820911,395.8696345875145
272,8.289289560183084,395.9612622459812
273,8.66716210969437,395.78692722694683
274,8.48398166659814,396.0025298933383
275,8.984867470709295,395.9221618498756
276,8.461463280725152,395.93899146333445
277,9.505399768220098,395.9312689556612
278,7.881578026831054,395.8635349739351
279,8.783963274070251,395.8240776383665
280,8.733502804238622,395.91444690447656
281,8.382397870554664,395.9798624374779
282,8.582551241139159,395.9542169875027
283,8.104331144871312,395.9366084618703
284,8.828760630833905,395.9946414611675
285,8.913557718157815,395.9426142816849
286,9.247154550983062,395.97223837319416
287,8.97642041566554,395.83366228528195
288,9.39694866556737,395.95245485089475
289,8.96265516918492,396.0453905406556
290,9.888200373960261,396.2013483565316
291,8.685812202649656,395.990640718373
292,8.418077149952927,395.9512222477359
293,9.344608607768713,396.04499833325156
294,7.898034229470574,395.8880015784077
295,7.772470861387455,395.9986679007437
296,8.940267653563732,396.1488074932403
297,9.091964769717237,395.88764482485965
298,7.849639572895175,395.94307036939
299,8.341635888062774,395.69493568871167
300,8.568737003234775,395.8601749630858
301,8.821457500723971,395.8508270978607
302,8.503770685649286,395.9903757889352
303,8.07698181764131,395.9516287335474
304,8.521211541694786,395.92555220521734
305,8.439289276448019,395.89500655258234
306,8.36915281213899,395.929797395959
307,8.67134667675247,396.03249316913013
308,7.958350841979876,395.9342734610665
309,7.988164545529255,395.7589112949715
310,8.691597030643592,395.96670314430366
311,8.440103978097962,395.93576117140617
312,9.043633387137547,395.8625758231716
313,7.714350552347413,395.954070164002
314,7.28050324974814,395.9936375063136
315,8.342200784670323,395.93363294741073
316,9.124342481868341,396.00771156376965
317,8.60590832061484,395.87048934523074
318,8.921632658431284,395.81966174247475
319,8.504295567908272,396.0289349910121
320,8.159963879997782,395.77150983584755
321,7.846255551193414,395.82050572982627
322,7.558997520465222,395.9243994348894
323,7.493420836251346,395.94236718291893
324,8.245166268945514,395.9573066719108
325,8.439289276448019,395.89500655258234
326,8.433649032141789,395.9029378758689
327,8.554723498772624,395.9580512408103
328,7.476051153973785,395.96002983704534
329,7.963779071460622,395.9779643523983
330,8.194061930267631,395.8623567757336
331,8.163890443233079,395.9452209141506
332,8.319579996794758,396.00898427889314
333,7.897840150203003,395.8917163144295
334,7.669503507471386,395.9362634423712
335,7.200420278516828,395.9409566676271
336,9.514514768226544,395.96829780802375
337,8.734781310411698,395.9060684130853
338,8.188434481943274,395.8888882548503
339,8.421107831468184,395.9036698810631
340,8.861206396883782,395.9847951998738
341,8.846117128267533,395.8435517394802
342,8.389837820794531,395.99866042625723
343,9.151178144987549,396.1453213293583
344,7.387996637274567,395.9024348935085
345,7.737316455850164,395.90456654143287
346,7.067441722711619,395.9490406995204
347,7.7676631057358465,396.01416439019715
348,8.902512780645218,395.7819655071349
349,8.549904508434667,395.8295471947423
350,8.336267279451496,395.955446935582
351,7.814667221741237,395.95317948708026
352,9.233545233258564,395.8847863466766
353,7.761195944527589,395.9893816765337
354,8.058441639240064,395.97204823647655
355,7.2018365025768984,396.00786809440615
356,9.041362389101744,395.8956633626309
357,8.978631057575459,395.8586185853376
358,7.849639572895175,395.94307036939
359,7.68398538758968,395.8614552279178
360,7.73181818695715,395.92946300590603
361,7.57405093697683,395.8865516323004
362,8.760711346479786,395.89288346147225
363,8.804373350610438,395.86229747433003
364,8.571332315431736,395.79567205380835
365,8.357793823429889,395.72498343844995
366,7.645203413968439,395.8610592766155
367,8.427749500456107,395.9136174010006
368,8.205053297433285,395.9078211351068
369,8.724689067696563,395.89465647939437
370,8.549904508434667,395.8295471947423
371,8.201592164141706,395.8844261152418
372,7.459331711204,396.07508961003214
373,8.013326950618097,396.01632135417117
374,7.3322531224817435,395.9143657937989
375,7.612893756631109,396.02204022637284
376,8.881443466742223,395.8271055825526
377,8.461188742451329,395.84437605889303
378,7.466918135177165,395.9114908907705
379,7.893469608328142,395.94025057040886
380,8.85662644471991,395.90123936557154
381,8.61463642544617,395.9308141148724
382,8.753510489550955,395.90109085664403
383,7.614585222886582,395.9292123176178
384,8.633597187765728,395.80580686904625
385,7.621859233135819,395.8473582687912
386,6.805245727662607,395.9883230249006
387,8.343983667129026,395.74781414286906
388,8.637284758784,395.87762533623015
389,7.082135893281194,395.9336345699561
390,7.464298034957712,395.88881307824016
391,7.895256960241473,395.8513562164452
392,8.42744125075621,395.92701626062404
393,7.6107608266669455,396.00053253429235
394,8.467065788519246,395.90962013919886
395,7.286845446348394,396.0348222579663
396,8.408076739554774,395.8838687778523
397,8.602075281390432,395.7697042406608
398,8.317778114386778,395.7895944639943
399,7.4387399220486765,395.8618536637216
400,9.381916965130438,396.22462859330125
401,7.277248800936441,395.9256302545431
402,8.12764402758678,395.7824781365814
403,7.69806684482391,395.92904447265494
404,8.433405613245414,396.03079227544356
405,9.002845806689065,395.8917109967444
406,8.46362271055472,395.7044305502008
407,7.567874655711753,396.0188872807952
408,7.67667719728691,395.9313090046577
409,8.442022157738144,395.7531688635764
410,7.699383417033637,395.8331939214645
411,6.993243037941751,395.97273258390493
412,8.196253437847611,395.80917870015077
413,7.6671525708406,395.88182744711185
414,9.839894145700594,395.9524943580333
415,7.750537887697955,395.9034958250732
416,8.17267883068597,396.01783369979495
417,7.76529950440269,395.8454463483805
418,8.160441788198579,395.9041042200189
419,7.572412116677644,395.8682775564123
420,7.429300029035112,395.9625056155612
421,7.318869622767917,395.9236847943215
422,7.103792796761931,395.9382016390417
423,7.475241823952165,395.85566278218187
424,7.883661169256365,395.8288023693261
425,7.6932591093324225,395.8399129279103
426,7.699383417033637,395.8331939214645
427,7.447386304086604,395.8838768465704
428,7.132453283595653,395.9004893230915
429,6.938209963426946,395.9694996748413
430,7.735290807828863,395.6977074815994
431,8.007349867567347,395.818411904542
432,8.138475262470942,396.0119459742199
433,8.150471826168099,395.85566735397066
434,7.453954966517454,395.86864867744373
435,7.849637462097666,395.7062379424713
436,7.9258838491809,395.88364983170794
437,7.289381094774604,395.88818672628304
438,7.148841918815008,395.972346844163
439,7.538576358124403,395.8705079070865
440,7.484437404455892,395.90201653150683
441,7.876390759724172,395.7979378848379
442,9.135018351572999,395.7932352675551
443,8.390809685398207,395.7303423104571
444,7.731198769792523,395.74987807159914
445,7.783925284448328,395.8977817272748
446,7.799731093643723,395.8911606630866
447,7.413532996495707,395.88610967706074
448,7.856625535220241,395.85049633579285
449,7.829428077191338,395.85860856126556
450,7.621859233135819,395.8473582687912
451,7.797535355006665,395.85550606847465
452,7.577234907215168,395.9857576796248
453,7.59209180880283,395.85688839156967
454,6.91929922613787,395.9984455931717
455,8.05896232970598,395.68888909206515
456,7.467437572226812,395.9145443098232
457,8.251296341215467,395.9416548446156
458,7.371892332146675,395.902837134643
459,7.344217205583599,395.93962327404944
460,8.174622146753423,395.7526775608773
461,7.51977551663827,395.8905377630945
462,7.332807805461361,395.9427122949771
463,8.202611397871953,395.98660777070467
464,7.615936622515769,395.86118579386
465,7.0312722476077685,395.96073665074226
466,7.371892332146675,395.902837134643
467,6.845274305340659,395.96963069725456
468,7.604168144063486,395.8416956944244
469,7.726577942141517,395.8533381975799
470,7.744110591193193,395.84507436305915
471,7.8446234562465795,395.810000013562
472,9.18904288939643,395.9911483938161
473,7.412791907316997,395.84632503692546
474,7.442590304341787,395.8821476515528
475,7.490014183424623,395.84152041665965
476,7.721316074510829,395.9000256779674
477,8.200980083604744,395.9405945789065
478,7.713248462528641,395.84339815988073
479,7.109957903086375,395.85125028834267
480,7.676388263029751,395.83609535034446
481,7.519997812523625,395.90693541789125
482,7.399286595735411,395.9212299001597
483,7.866481068928043,395.82734916989705
484,7.295329175540521,395.882963234122
485,7.382998959502695,395.94563668801527
486,6.95432152845677,395.76829465886397
487,8.04593263491853,395.81763803737533
488,6.894941604098709,395.878649049164
489,7.16284411250398,395.9120718448543
490,7.373989010142292,395.8405359005666
491,7.383790376168861,395.74317154187526
492,7.671517117301572,395.91615457800367
493,7.398736318456108,395.8810726871118
494,7.556207102887141,395.71017249987824
495,8.301472648352421,395.707871674722
496,7.518329429576011,395.90034123549
497,7.172509638672338,395.76827073722967
498,8.127454999947041,395.7240961830801
499,6.986376514931546,395.94380230585136
500,7.434869256696141,395.87195954226087
501,9.055095630343756,395.9805341551855
502,7.479794067958497,395.8784010838125
503,7.661558296684203,395.8182487931732
504,6.9290524825778705,395.97674680317016
505,7.48294570744535,395.838598219953
506,9.450799224572924,395.7252756425219
507,6.8136212906707065,395.99007638924485
508,6.9396618336701925,395.97753308167137
509,8.285533613040492,395.73701138930176
510,7.966915672641885,395.80728710930094
511,8.046153438418141,395.733270759985
512,9.069405250269632,395.92234515870774
513,8.240257697481734,395.729683835385
514,7.480026343289023,395.69650322826357
515,8.146587609127169,395.8518295516218
516,7.2982267006188275,395.8164660967197
517,8.107350184809906,396.17426880686764
518,7.559970115410235,395.8710628381599
519,7.360156079667765,396.15742612257753
520,8.324542829837581,395.71522385211415
521,7.8784330703988426,395.7021091004149
522,8.360264736061575,396.0328628113255
523,8.688943023776513,396.1378496569654
524,7.645613037742339,395.6916320907689
525,9.199972427007786,395.9648660986528
526,7.662559184961874,395.8124519754126
527,7.094060019344088,395.765470189478
528,9.085282119198606,395.7558344267022
529,7.188583338695615,395.78702228006574
530,7.40185495899378,395.8775206679038
531,7.040567586521455,395.9631888956779
532,7.174958630842047,395.90780526007615
533,7.479373424362064,395.85291236362787
534,10.05657938075518,396.0906517143496
535,7.572412116677644,395.8682775564123
536,7.516137298854262,395.7047493591288
537,8.415277810431277,395.8831712987942
538,8.941244000341104,396.0125579964463
539,8.857880834483346,396.1245095747102
540,7.4203150914351,395.8211274544235
541,7.513166072752747,395.8168532371637
542,7.228757344875384,395.87904802329285
543,6.985207380814296,395.95086861040795
544,7.170931654174709,395.8969690722719
545,7.29091625279455,395.8928629006209
546,7.272269378269721,395.858718084541
547,7.493598408673617,395.9376415568205
548,7.5529628570805025,395.68148112321023
549,7.34108986664339,395.8358606726157
550,7.78626111910313,396.0339879084161
551,9.311218725898687,395.73408860804057
552,9.153504881174163,395.9759867881539
553,7.487461550539454,395.8712989134839
554,8.380704891916164,395.8711197325621
555,9.064360899509435,395.96483324777864
556,7.36960530912199,395.83453534732485
557,8.569472416292438,395.8588397640091
558,8.181051293216154,395.73202786839835
559,7.058235725758816,395.9512085750368
560,7.081500215578346,395.9151072970174
561,7.793771927639929,395.8710390633905
562,7.071452871702508,395.92471282267945
563,8.075299493564088,395.77805305842065
564,7.284028323867478,395.86600116973716
565,6.977048450739605,395.926580463101
566,6.961913205608135,395.9923887026089
567,7.148607854149525,395.8942795517668
568,8.441906108424467,395.691245313566
569,7.029777124875915,395.84177046918415
570,7.042212350977113,395.897082235404
571,7.004315508798468,395.72870988108707
572,8.598625563139436,395.840299769607
573,9.140983778126882,395.79874754105225
574,7.227613137956543,395.88424374143716
575,7.408824566310191,395.6935104220324
576,9.193166482669254,395.9185835281772
577,7.2483259795907236,395.96534054392805
578,7.096329131982129,395.73343295831825
579,7.383790376168861,395.74317154187526
580,7.266155979095944,395.890531607966
581,7.432648924064917,395.8926977395429
582,7.422791271802729,395.6943621397801
583,6.999734448748166,395.81663628308354
584,7.697688867604874,395.8480726807825
585,7.153213365265867,395.71303026779844
586,7.228087309796486,395.8842848204083
587,8.25953700087839,395.72073666197593
588,7.211162354903088,395.71562931021305
589,6.87590338980369,395.9954739608667
590,6.933448736476771,395.9752045802607
591,6.917878344578542,395.9852851776775
592,8.960865492101348,395.98839082970443
593,7.081925510288699,395.9041960418292
594,6.940424074454037,395.9869266739189
595,7.69598524056759,395.835509268033
596,7.041064165636815,395.72542416782096
597,6.825871462496308,395.98922502616205
598,7.306200621803705,395.8420620100123
599,6.938209963426946,395.9694996748413
600,6.990151853753292,395.9977686741312
601,7.360087070898407,395.85060294064317
602,7.285808464895941,395.85648392211544
603,7.3537387395561,395.8389434304583
604,7.273595030764296,395.85054773474127
605,6.947881673700501,395.8668566464475
606,7.342981399618602,395.9126927571217
607,7.013107579630402,395.90822787267234
608,7.766854072863813,396.04501165069905
609,7.441145033640485,395.8211932657898
610,9.121264647776327,395.9872841070313
611,6.966601463396022,395.830947118562
612,9.426806051174225,396.0130463958235
613,8.094610581490453,395.9810910080437
614,7.140063365813467,395.81416598281027
615,6.937268401122518,395.974467128102
616,7.840796051889295,395.6995777925294
617,7.153213365265867,395.71303026779844
618,7.364745531282136,395.75485914731473
619,6.877220846213725,395.9992770699135
620,7.758037195789876,395.68655355093705
621,7.3940022953878755,395.7449340634112
622,9.329488163937802,395.92883791967114
623,7.482847670764832,395.6882836461959
624,9.360957387665891,395.73551647156097
625,6.82057565122076,395.99066908872135
626,7.299138040870004,395.7023115840889
627,7.903651829566712,395.68973162979705
628,7.0209830375291435,395.7554322226059
629,7.260291249557277,395.7086502098248
630,7.14602295404866,395.7230912133907
631,9.073347491986132,395.97523080821856
632,7.325483171227605,395.8474734576568
633,6.81891012923061,395.9892221869239
634,7.7967451711862585,395.7069022007903
635,8.948537881170344,395.989207323208
636,6.845274305340659,395.96963069725456
637,7.299095531549949,395.80085625247096
638,7.471506666789218,395.6942566323456
639,7.276260477385364,395.8898549211825
640,9.76283506772919,395.9390394644768
641,6.892118291005857,395.97418401153175
642,7.462601988711477,395.8967013901478
643,7.181016487742003,395.7127639557131
644,6.811192893419586,395.96633514274754
645,6.961018153581646,395.92307390350936
646,7.158330400508635,395.949019364474
647,6.845867234619613,395.94359595317087
648,7.13855463883141,395.7555515770522
649,6.834615207766762,395.9778650811059
650,7.350310615454076,395.6875796173466
651,7.620888033296239,395.6896206109623
652,6.966581676173811,395.9368775906727
653,6.947890493591462,395.7363610747223
654,7.422791271802729,395.6943621397801
655,7.535149476149523,395.6948622301998
656,8.129418536069814,396.0637345620572
657,7.095081584988159,395.7983249844583
658,6.868980476067906,395.9965380697855
659,6.865089532247502,395.7703368503595
660,7.363994869390696,395.88442096618394
661,6.95432152845677,395.76829465886397
662,7.084544888069677,395.75186785798155
663,6.906522475286812,395.9414663568453
664,7.495618769721208,395.8238543879447
665,7.438243690943779,395.702846058463
666,7.001457596122214,395.7720636705967
667,9.01021281437416,395.99164370833955
668,9.005056599821247,395.9780215699978
669,7.767284905267592,395.6966458687384
670,8.376836772441662,395.75860839127125
671,7.040694298322258,395.9080024700461
672,7.008492440033985,395.94488691019865
673,7.140105840634145,395.73422542105266
674,7.014620029581699,395.9190194304773
675,6.895650932609119,395.7501607437664
676,7.294621792046759,395.7384670096079
677,6.961618066510316,395.7612931627898
678,6.858110851450426,395.77440568919235
679,7.7364017138808,395.7335387849425
680,7.80313972919019,395.70388446341974
681,6.860670473044271,395.9709049184447
682,7.2226495698464745,395.818643035891
683,7.252235447541425,395.69139398463403
684,7.992705601259068,395.9901648753275
685,8.930213683722782,395.967838287358
686,7.200644810776082,395.841471571336
687,7.198607361607195,395.7962862188923
688,7.19800109934856,395.7097132639172
689,6.9768659469447805,395.72535162782344
690,8.001698159738927,395.87317814791436
691,7.101052932865742,395.73943304389456
692,6.95563442010508,395.80577510206234
693,7.08846641376428,395.9300659832999
694,7.220478409104121,395.7053866356923
695,7.182226713051755,395.8112285357417
696,7.1810218862773745,395.7083050489077
697,7.103039745759688,395.8122521302383
698,7.564471375847073,395.6912165714063
699,6.879258553557615,395.76623855026116
700,7.41786103413235,395.69345185160046
701,8.990616249792575,395.7533152199091
702,9.014480510085766,395.7585221665229
703,7.377397475242403,395.6853653133798
704,7.363676607432835,395.71930404824985
705,8.342550038210268,395.6923524391757
706,7.183773366504248,395.75148169667784
707,7.0724800853289524,395.71702737302473
708,7.020856357437208,395.7326052926241
709,7.565829827460922,395.6870866735867
710,7.0661568497319385,395.7272210648654
711,9.052251743430093,395.75085216592936
712,6.986607197136765,395.91848321464147
713,6.983233841776061,395.7944008009123
714,7.408824566310191,395.6935104220324
715,8.025940218044568,395.706123164052
716,7.117437410095135,395.7108843992369
717,6.987595878530857,395.7409031337939
718,7.2259593369335535,395.6954336977019
719,7.4618601986483775,395.71132851955866
720,7.441959149598683,395.6893376984015
721,7.4519941234745435,395.69968546516293
722,9.238428927814702,395.74018658365543
723,7.309235828811052,395.87223750002
724,8.035807935298482,395.68431307380536
725,7.4469955127934115,395.6944804951732
726,7.410412526886774,395.693316096288
727,7.228556725621109,395.68018928381207
728,9.19183861516752,395.7399910477668
729,7.012968650029053,395.72916104295564
730,8.340007476556897,395.98438154775386
731,6.871902122462603,395.7751718608208
732,7.058856748517946,395.79397356678584
733,7.2641222856826895,395.69138063182317
734,6.958120737299343,395.7981540384983
735,6.836483089578609,395.9815193345999
736,6.969126939504648,395.8954107930609
737,7.213176582561205,395.6845010406732
738,7.115462158873802,395.69828018307345
739,6.820183694307306,395.95795453535914
740,6.869652310082411,395.7682604896696
741,7.2738926190825195,395.7033098368137
742,8.555319745999803,395.9321617556038
743,7.1810218862773745,395.7083050489077
744,7.005974268506581,395.96218047744856
745,7.044133299038257,395.7283065804119
746,8.990616249792575,395.7533152199091
747,6.865701623309038,395.76702216739693
748,7.224060438213588,395.8651658135904
749,6.92796138151669,395.8924404093985
750,7.320365857721304,395.7230176194398
751,6.986417288811074,395.7675982801052
752,9.301240163827766,395.73495799155677
753,9.308609108185633,395.7310472086475
754,7.10079966464442,395.80918517250575
755,7.659875854247654,395.877610786822
756,8.990616249792575,395.7533152199091
757,7.069984077270729,395.80724012109545
758,7.508003217874629,396.02583499662217
759,6.877220846213725,395.9992770699135
760,6.817134978143763,395.92666819421015
761,6.835552751453138,395.97954298898736
762,7.028176067400381,395.89410253647793
763,7.115462158873802,395.69828018307345
764,7.9654801117810825,395.9596778563974
765,7.909294078265829,395.7010512229174
766,7.000075603849223,395.7204685750575
767,7.383126749047422,395.6948813714749
768,7.729358804648062,395.6876700227276
769,7.677673603547528,395.80314934315993
770,7.151261336974299,395.7170747734877
771,7.2369902318959625,395.68971455136574
772,9.137794658757155,395.75705088964264
773,7.366640179437498,395.74027307827095
774,7.230155123732233,395.72559370709973
775,7.098429672153692,395.7072591866579
