Layout_ID,Inductance,Max_Temp
0,0.7046569189899357,375.4270402811212
1,0.727903089977938,369.47743960589594
2,0.8347056060891852,364.12354988995963
3,0.5945455716118079,366.4299497244079
4,0.6769560011447913,362.5037744178801
5,0.6182723905279476,362.7210661918103
6,0.5356184539320337,362.34553557624935
7,1.2458251057875838,360.66753425937355
8,0.7771472209200012,354.6675317571287
9,0.413919035147385,362.6474847483566
