Layout_ID,Inductance,Max_Temperature
0,6.436913683913909,627.2131158949794
1,7.896146241367166,577.6098435250019
2,8.24132904748507,549.8813084072733
4,8.516796250280475,510.7353337294712
5,8.53025547177477,505.88607263045117
7,12.542285480150998,504.43586752490756
8,15.974467735201522,452.3432095838125
9,21.238546985473697,425.89175389211766
