Layout_ID,Inductance,Max_Temp
0,10.36517959418445,344.0162953505422
1,11.613581696241711,344.3844313353366
2,12.256261397231993,345.0573114671726
3,12.088809362403511,344.52229376739473
4,11.05637769303937,344.8161668980971
5,12.631357904123274,345.3630803368694
6,14.856207864604102,344.37592482665025
7,23.56902733590209,344.38757699417897
8,22.609541535910406,346.06164232776683
9,12.367686416199263,345.47707690109445
