Layout_ID,Inductance,Max_Temperature
0,14.785365650726852,498.8384346682383
1,16.071925937211624,474.71214893577707
2,18.568253370454848,449.6067153875964
3,18.633047268031127,458.47593496472825
4,21.388206195594865,423.1980252456486
5,17.341369957646815,436.9996949789887
6,15.846806464090049,442.88984139743013
7,19.50367270517266,464.39717811246965
8,23.820405629526853,403.63016280557224
9,14.784833338371062,429.57844269321686
