Layout_ID,Inductance,Max_Temperature
0,16.32301083963403,463.5598051138094
1,17.904510736919907,436.1082783432932
2,20.64505801297241,423.7917547619501
3,18.134057309930103,434.02835501167533
4,21.00328789016976,420.91412864850275
5,20.569352898138884,435.8232595005461
6,17.872964114862366,410.5755369947813
7,22.715075325063438,414.56944981197626
8,22.984194769344565,391.2734980241596
9,25.28355552636853,377.5610382423981
