Layout_ID,Inductance,Max_Temp
0,3.795686237798612,526.2162579571703
1,4.319878958366078,526.2162579572897
2,3.5515903015785724,526.2162579555807
3,3.679630453296002,526.216257956521
4,3.6307698857667905,526.2162579574903
5,4.329937550769486,526.2162579555904
6,3.767802291768912,526.2162579579708
7,5.333855100804543,526.2162579575547
8,6.609163659799901,526.2162579557241
9,4.408591923645501,526.2162579568915
