Layout_ID,Inductance,Max_Temperature
0,15.362701052999695,444.2250357014236
4,20.998947916637604,396.5503745833673
7,26.46821068329033,394.3671944996179
8,32.43172027894006,372.21446421313135
9,15.662834691471046,398.1650541943759
