Layout_ID,Inductance,Temperature
0,7.935268678127665,434.6332961461096
1,9.888870769121228,413.44633330931407
2,12.473097051282815,398.1301404330014
3,9.815460766887096,412.07698935615844
4,10.92048221225978,389.15807253362203
5,10.763020859618528,387.28551998550586
6,8.170753630204752,391.96024191342644
7,17.88841249002405,396.04783235224085
8,19.270895658084992,378.37119068971595
9,8.31529093704271,383.960930954314
