Layout_ID,Inductance,Max_Temp
2,3.5177221296886168,321.0569351635505
3,4.119757532922329,319.9680647953658
4,4.463611787472369,318.719724468473
6,4.759815052060696,317.215668988155
7,4.711575188809542,318.54140453178127
